Date,Spread Type,Strike Price,Probability of Expiring Worthless
2017-07-03,bull,241.0,0.5517350066613584
2017-07-03,bull,206.0,0.997800208364077
2017-07-03,bull,239.0,0.6081054083901136
2017-07-05,bull,241.0,0.5675127934799593
2017-07-05,bull,206.0,0.9980614562459076
2017-07-05,bull,239.0,0.6233852310793998
2017-07-06,bull,241.0,0.5043603764700145
2017-07-06,bull,206.0,0.9968224840327754
2017-07-06,bull,239.0,0.5616951615938549
2017-07-07,bull,241.0,0.548904131574671
2017-07-07,bull,206.0,0.997750259401623
2017-07-07,bull,239.0,0.60535454506566
2017-07-10,bull,241.0,0.5562558445670615
2017-07-10,bull,206.0,0.9978779877923356
2017-07-10,bull,239.0,0.6124925804926631
2017-07-11,bull,241.0,0.5511690447966232
2017-07-11,bull,206.0,0.9977902998519897
2017-07-11,bull,239.0,0.6075556699950949
2017-07-12,bull,241.0,0.6019075925752817
2017-07-12,bull,206.0,0.9985409449480647
2017-07-12,bull,239.0,0.6563883781332065
2017-07-13,bull,241.0,0.6130841681197199
2017-07-13,bull,206.0,0.998673465671896
2017-07-13,bull,239.0,0.6670220696169856
2017-07-14,bull,240.0,0.6700249947574154
2017-07-14,bull,206.0,0.9989853512394983
2017-07-14,bull,240.0,0.6700249947574154
2017-07-17,bull,240.0,0.6692583242669474
2017-07-17,bull,207.0,0.9986497381005313
2017-07-17,bull,240.0,0.6692583242669474
2017-07-18,bull,240.0,0.6725749798148697
2017-07-18,bull,207.0,0.9986898273258789
2017-07-18,bull,240.0,0.6725749798148697
2017-07-19,bull,240.0,0.7055927777475135
2017-07-19,bull,207.0,0.9990408779464061
2017-07-19,bull,241.0,0.6802993345257782
2017-07-20,bull,240.0,0.7082457343394957
2017-07-20,bull,207.0,0.9990655726637595
2017-07-20,bull,241.0,0.6830512274886886
2017-07-21,bull,240.0,0.7029275490804108
2017-07-21,bull,207.0,0.9990155738085307
2017-07-21,bull,241.0,0.6775362472770876
2017-07-24,bull,240.0,0.7014687176640302
2017-07-24,bull,207.0,0.9990015104270323
2017-07-24,bull,242.0,0.6498405105735997
2017-07-25,bull,239.0,0.7398886007510526
2017-07-25,bull,207.0,0.9991340691794999
2017-07-25,bull,242.0,0.6652895667050635
2017-07-26,bull,240.0,0.7161296690922541
2017-07-26,bull,207.0,0.9991361308743123
2017-07-26,bull,242.0,0.665544332975767
2017-07-27,bull,240.0,0.7106465510335346
2017-07-27,bull,207.0,0.9990875028345167
2017-07-27,bull,242.0,0.6596598763705317
2017-07-28,bull,240.0,0.7036556075362161
2017-07-28,bull,207.0,0.9990225358362765
2017-07-28,bull,243.0,0.6254321978282624
2017-07-31,bull,241.0,0.674762080378789
2017-07-31,bull,207.0,0.9989896464729829
2017-07-31,bull,243.0,0.6217026909610492
2017-08-01,bull,241.0,0.6885209818602837
2017-08-01,bull,207.0,0.9991131875924565
2017-08-01,bull,243.0,0.6362739772975795
2017-08-02,bull,241.0,0.6914849702376632
2017-08-02,bull,207.0,0.999138191108325
2017-08-02,bull,243.0,0.6394235622874574
2017-08-03,bull,242.0,0.6534721063543061
2017-08-03,bull,207.0,0.999034038148307
2017-08-03,bull,244.0,0.5995394130736295
2017-08-04,bull,243.0,0.6386371856741339
2017-08-04,bull,207.0,0.99913200287734
2017-08-04,bull,244.0,0.6116748207659012
2017-08-07,bull,244.0,0.6239455116058534
2017-08-07,bull,207.0,0.9992224704431001
2017-08-07,bull,244.0,0.6239455116058534
2017-08-08,bull,245.0,0.5801750521218488
2017-08-08,bull,207.0,0.9991004293892728
2017-08-08,bull,244.0,0.607643321748298
2017-08-09,bull,245.0,0.5799013820747914
2017-08-09,bull,207.0,0.999098288026232
2017-08-09,bull,244.0,0.6073742159000732
2017-08-10,bull,245.0,0.48221917220392585
2017-08-10,bull,207.0,0.997977325143442
2017-08-10,bull,244.0,0.5104733973910269
2017-08-11,bull,245.0,0.49241117521054895
2017-08-11,bull,208.0,0.9975739509676333
2017-08-11,bull,244.0,0.5206627899421064
2017-08-14,bull,245.0,0.5603402087234014
2017-08-14,bull,208.0,0.9985938728355864
2017-08-14,bull,243.0,0.6155461588432691
2017-08-15,bull,245.0,0.5595088726693928
2017-08-15,bull,208.0,0.9985841465697254
2017-08-15,bull,244.0,0.5872843332160196
2017-08-16,bull,245.0,0.5713889506566295
2017-08-16,bull,208.0,0.998717758603584
2017-08-16,bull,244.0,0.5989970945977426
2017-08-17,bull,244.0,0.4914566158442746
2017-08-17,bull,208.0,0.9969602133908035
2017-08-17,bull,243.0,0.519825178619052
2017-08-18,bull,243.0,0.5090228422404964
2017-08-18,bull,208.0,0.9966998198844096
2017-08-18,bull,243.0,0.5090228422404964
2017-08-21,bull,243.0,0.5144272292123949
2017-08-21,bull,208.0,0.9968324696593128
2017-08-21,bull,242.0,0.542842098837437
2017-08-22,bull,243.0,0.5856432853293398
2017-08-22,bull,208.0,0.9981934089732274
2017-08-22,bull,242.0,0.6132412057793313
2017-08-23,bull,242.0,0.5892297138520588
2017-08-23,bull,208.0,0.9977994432792957
2017-08-23,bull,242.0,0.5892297138520588
2017-08-24,bull,242.0,0.5734436075890889
2017-08-24,bull,208.0,0.9975033603338235
2017-08-24,bull,242.0,0.5734436075890889
2017-08-25,bull,242.0,0.5892297138520588
2017-08-25,bull,208.0,0.9977994432792957
2017-08-25,bull,242.0,0.5892297138520588
2017-08-28,bull,242.0,0.5895054014807328
2017-08-28,bull,209.0,0.9971583899050983
2017-08-28,bull,242.0,0.5895054014807328
2017-08-29,bull,242.0,0.5971941480453712
2017-08-29,bull,209.0,0.9973264005043594
2017-08-29,bull,242.0,0.5971941480453712
2017-08-30,bull,242.0,0.6285268045367449
2017-08-30,bull,209.0,0.99792939868031
2017-08-30,bull,242.0,0.6285268045367449
2017-08-31,bull,242.0,0.6670722751718308
2017-08-31,bull,209.0,0.9985162748267686
2017-08-31,bull,242.0,0.6670722751718308
2017-09-01,bull,242.0,0.6759199848280542
2017-09-01,bull,209.0,0.9986303219828284
2017-09-01,bull,242.0,0.6759199848280542
2017-09-05,bull,242.0,0.6298568415783802
2017-09-05,bull,209.0,0.9979523151061344
2017-09-05,bull,242.0,0.6298568415783802
2017-09-06,bull,242.0,0.6519173244117229
2017-09-06,bull,209.0,0.9983038188245813
2017-09-06,bull,242.0,0.6519173244117229
2017-09-07,bull,242.0,0.6511390288497918
2017-09-07,bull,209.0,0.998292296203284
2017-09-07,bull,242.0,0.6511390288497918
2017-09-08,bull,242.0,0.6435780787759406
2017-09-08,bull,209.0,0.99817710193784
2017-09-08,bull,243.0,0.6166195960499016
2017-09-11,bull,242.0,0.7094574692405371
2017-09-11,bull,209.0,0.9990027401474281
2017-09-11,bull,243.0,0.6845198289807438
2017-09-12,bull,242.0,0.7290967325346801
2017-09-12,bull,210.0,0.9989176554216963
2017-09-12,bull,243.0,0.7049387652885336
2017-09-13,bull,242.0,0.7318419403384352
2017-09-13,bull,210.0,0.9989473613687704
2017-09-13,bull,244.0,0.6829046976508099
2017-09-14,bull,241.0,0.7531936470013249
2017-09-14,bull,210.0,0.9989276420615198
2017-09-14,bull,244.0,0.6809285994461298
2017-09-15,bull,242.0,0.708980935047211
2017-09-15,bull,210.0,0.9986807193157963
2017-09-15,bull,244.0,0.6583094432248623
2017-09-18,bull,242.0,0.7214685670604453
2017-09-18,bull,210.0,0.9988318733679509
2017-09-18,bull,245.0,0.6457281535809751
2017-09-19,bull,243.0,0.7030233915225863
2017-09-19,bull,210.0,0.9988974171180293
2017-09-19,bull,245.0,0.6521545726075543
2017-09-20,bull,243.0,0.7051776066715048
2017-09-20,bull,211.0,0.9985824046461483
2017-09-20,bull,245.0,0.6544558823766906
2017-09-21,bull,243.0,0.6889516183002833
2017-09-21,bull,211.0,0.9983514763829293
2017-09-21,bull,246.0,0.6103980479048827
2017-09-22,bull,244.0,0.6646624888130526
2017-09-22,bull,211.0,0.9983698498379524
2017-09-22,bull,246.0,0.611729313300612
2017-09-25,bull,244.0,0.6516473020110721
2017-09-25,bull,211.0,0.9981731946496312
2017-09-25,bull,246.0,0.5980794021314332
2017-09-26,bull,245.0,0.6290602845793352
2017-09-26,bull,211.0,0.9982332086621053
2017-09-26,bull,246.0,0.6021104095779042
2017-09-27,bull,246.0,0.6278386367057764
2017-09-27,bull,211.0,0.9985791929706365
2017-09-27,bull,246.0,0.6278386367057764
2017-09-28,bull,246.0,0.6356677291139373
2017-09-28,bull,212.0,0.9982679865932422
2017-09-28,bull,246.0,0.6356677291139373
2017-09-29,bull,246.0,0.6582449606236469
2017-09-29,bull,212.0,0.9985775661682047
2017-09-29,bull,247.0,0.6320968932653317
2017-10-02,bull,246.0,0.685332818969517
2017-10-02,bull,212.0,0.9988896418693032
2017-10-02,bull,247.0,0.6599761735504022
2017-10-03,bull,246.0,0.6983609330968902
2017-10-03,bull,212.0,0.999019366216798
2017-10-03,bull,248.0,0.6478210542533549
2017-10-04,bull,247.0,0.680809591111389
2017-10-04,bull,212.0,0.9990851688608623
2017-10-04,bull,248.0,0.6554150914868747
2017-10-05,bull,247.0,0.716436190298589
2017-10-05,bull,212.0,0.9993565748266573
2017-10-05,bull,248.0,0.6922734894534921
2017-10-06,bull,247.0,0.7097145325878547
2017-10-06,bull,212.0,0.9993108574546465
2017-10-06,bull,249.0,0.6601485852912464
2017-10-09,bull,247.0,0.6998360002013468
2017-10-09,bull,213.0,0.9989959435726629
2017-10-09,bull,249.0,0.6496021649551592
2017-10-10,bull,247.0,0.715513797026704
2017-10-10,bull,213.0,0.9991397519655304
2017-10-10,bull,249.0,0.666359720957273
2017-10-11,bull,247.0,0.7246644452170488
2017-10-11,bull,213.0,0.9992161638885555
2017-10-11,bull,250.0,0.650863040502032
2017-10-12,bull,247.0,0.7159751909183276
2017-10-12,bull,213.0,0.9991437334039126
2017-10-12,bull,250.0,0.6412578616458016
2017-10-13,bull,247.0,0.7230744910417392
2017-10-13,bull,213.0,0.9992032673235831
2017-10-13,bull,250.0,0.6491016050197604
2017-10-16,bull,247.0,0.7307498021390215
2017-10-16,bull,214.0,0.9990293101509218
2017-10-16,bull,251.0,0.6318794260148575
2017-10-17,bull,248.0,0.7113418031522368
2017-10-17,bull,214.0,0.9990685619827154
2017-10-17,bull,251.0,0.6364717758158659
2017-10-18,bull,248.0,0.7171007702589398
2017-10-18,bull,214.0,0.9991206171205008
2017-10-18,bull,251.0,0.6428119155881232
2017-10-19,bull,248.0,0.7187021547130218
2017-10-19,bull,214.0,0.9991346952639342
2017-10-19,bull,252.0,0.618619194718498
2017-10-20,bull,249.0,0.7252274207370916
2017-10-20,bull,214.0,0.9993637228462996
2017-10-20,bull,252.0,0.6521043835201171
2017-10-23,bull,249.0,0.7022713264457533
2017-10-23,bull,215.0,0.9989434304426369
2017-10-23,bull,252.0,0.6268457211259859
2017-10-24,bull,250.0,0.6886158069661719
2017-10-24,bull,215.0,0.9990462209608885
2017-10-24,bull,252.0,0.6382997867401244
2017-10-25,bull,251.0,0.6318794260148575
2017-10-25,bull,215.0,0.9987290483427966
2017-10-25,bull,252.0,0.6056373606118419
2017-10-26,bull,252.0,0.6142224091986727
2017-10-26,bull,215.0,0.9988197893062907
2017-10-26,bull,252.0,0.6142224091986727
2017-10-27,bull,252.0,0.66690436521822
2017-10-27,bull,216.0,0.9990367952480108
2017-10-27,bull,253.0,0.6416172387132311
2017-10-30,bull,253.0,0.6172034240061985
2017-10-30,bull,216.0,0.9988041164406499
2017-10-30,bull,253.0,0.6172034240061985
2017-10-31,bull,253.0,0.6274499436329769
2017-10-31,bull,216.0,0.9989068047760594
2017-10-31,bull,253.0,0.6274499436329769
2017-11-01,bull,254.0,0.6101334852921281
2017-11-01,bull,216.0,0.9989875536502626
2017-11-01,bull,253.0,0.6360771010179451
2017-11-02,bull,254.0,0.6127113314631245
2017-11-02,bull,217.0,0.9987077985510454
2017-11-02,bull,253.0,0.6385996804170025
2017-11-03,bull,254.0,0.6346236354708624
2017-11-03,bull,217.0,0.9989333261782228
2017-11-03,bull,254.0,0.6346236354708624
2017-11-06,bull,254.0,0.6446477235862121
2017-11-06,bull,218.0,0.9987284383123398
2017-11-06,bull,254.0,0.6446477235862121
2017-11-07,bull,254.0,0.6401508079558544
2017-11-07,bull,218.0,0.9986769537306697
2017-11-07,bull,254.0,0.6401508079558544
2017-11-08,bull,254.0,0.6511020038472767
2017-11-08,bull,218.0,0.9987995130634514
2017-11-08,bull,254.0,0.6511020038472767
2017-11-09,bull,254.0,0.6275417505038091
2017-11-09,bull,218.0,0.9985235658956402
2017-11-09,bull,254.0,0.6275417505038091
2017-11-10,bull,255.0,0.5994498483247168
2017-11-10,bull,218.0,0.9984975348807564
2017-11-10,bull,254.0,0.6255084259615418
2017-11-13,bull,255.0,0.6056586934432754
2017-11-13,bull,219.0,0.9981582196687907
2017-11-13,bull,254.0,0.6315942764248754
2017-11-14,bull,255.0,0.5900788277744135
2017-11-14,bull,219.0,0.9979069551391023
2017-11-14,bull,254.0,0.6163104402117666
2017-11-15,bull,255.0,0.5560003392111144
2017-11-15,bull,219.0,0.9972557926187692
2017-11-15,bull,254.0,0.5827342416339061
2017-11-16,bull,255.0,0.6131181338333282
2017-11-16,bull,219.0,0.9982693702749706
2017-11-16,bull,254.0,0.6388971149057237
2017-11-17,bull,255.0,0.5934700276460964
2017-11-17,bull,220.0,0.9973938421022445
2017-11-17,bull,254.0,0.6196407689725911
2017-11-20,bull,256.0,0.578563335627645
2017-11-20,bull,220.0,0.9976222154582188
2017-11-20,bull,254.0,0.6308356208950755
2017-11-21,bull,256.0,0.6221661384863035
2017-11-21,bull,220.0,0.9983381430741026
2017-11-21,bull,255.0,0.647643275519612
2017-11-22,bull,256.0,0.61632644610162
2017-11-22,bull,220.0,0.998254151307246
2017-11-22,bull,255.0,0.6419356359000126
2017-11-24,bull,256.0,0.6314915447822174
2017-11-24,bull,220.0,0.9984654335744712
2017-11-24,bull,255.0,0.6567454770259205
2017-11-27,bull,256.0,0.6282256576145352
2017-11-27,bull,220.0,0.9984217883524461
2017-11-27,bull,256.0,0.6282256576145352
2017-11-28,bull,256.0,0.6921611639333934
2017-11-28,bull,221.0,0.9988495127074277
2017-11-28,bull,256.0,0.6921611639333934
2017-11-29,bull,256.0,0.6884422598841007
2017-11-29,bull,221.0,0.9988084782691322
2017-11-29,bull,256.0,0.6884422598841007
2017-11-30,bull,255.0,0.761213358383853
2017-11-30,bull,221.0,0.9992856527285001
2017-11-30,bull,257.0,0.717318462128181
2017-12-01,bull,255.0,0.7499160544981348
2017-12-01,bull,221.0,0.9991914508430867
2017-12-01,bull,257.0,0.7050249871486663
2017-12-04,bull,255.0,0.743204502661387
2017-12-04,bull,221.0,0.9991314147545868
2017-12-04,bull,257.0,0.6977496698971417
2017-12-05,bull,255.0,0.7226891187436448
2017-12-05,bull,221.0,0.9989276547988918
2017-12-05,bull,257.0,0.6756365804559621
2017-12-06,bull,255.0,0.7237901374326998
2017-12-06,bull,221.0,0.9989394038852744
2017-12-06,bull,257.0,0.6768186360252294
2017-12-07,bull,255.0,0.7417225948771344
2017-12-07,bull,222.0,0.9988521608082662
2017-12-07,bull,258.0,0.6722316561322526
2017-12-08,bull,255.0,0.7712165377236748
2017-12-08,bull,222.0,0.9991645617169131
2017-12-08,bull,258.0,0.7054972866762278
2017-12-11,bull,255.0,0.7866838939936918
2017-12-11,bull,222.0,0.9993016946453862
2017-12-11,bull,259.0,0.7003413423864844
2017-12-12,bull,256.0,0.7756902478762777
2017-12-12,bull,222.0,0.9993720963583809
2017-12-12,bull,259.0,0.7108685670356314
2017-12-13,bull,256.0,0.7751066773823097
2017-12-13,bull,222.0,0.9993678099483668
2017-12-13,bull,260.0,0.6869524611589419
2017-12-14,bull,257.0,0.7314895191870501
2017-12-14,bull,222.0,0.9991920574951418
2017-12-14,bull,260.0,0.6614084716569859
2017-12-15,bull,257.0,0.7494163980227544
2017-12-15,bull,222.0,0.9993325153162032
2017-12-15,bull,260.0,0.6814082624307334
2017-12-18,bull,258.0,0.7626574138967297
2017-12-18,bull,222.0,0.9995464193187371
2017-12-18,bull,261.0,0.6965968170380424
2017-12-19,bull,259.0,0.7194562167971199
2017-12-19,bull,222.0,0.9994253948779016
2017-12-19,bull,261.0,0.6729203440492874
2017-12-20,bull,260.0,0.69336160886098
2017-12-20,bull,222.0,0.9994067703463673
2017-12-20,bull,261.0,0.6696373719942992
2017-12-21,bull,260.0,0.7057596767066032
2017-12-21,bull,222.0,0.9994768153478504
2017-12-21,bull,261.0,0.6824459544678967
2017-12-22,bull,261.0,0.6808293921929374
2017-12-22,bull,222.0,0.9994683567614919
2017-12-22,bull,262.0,0.6568142276395681
2017-12-26,bull,262.0,0.649159419179063
2017-12-26,bull,222.0,0.9994280084758933
2017-12-26,bull,262.0,0.649159419179063
2017-12-27,bull,262.0,0.6522778562239402
2017-12-27,bull,222.0,0.9994447358446782
2017-12-27,bull,262.0,0.6522778562239402
2017-12-28,bull,263.0,0.640985190565774
2017-12-28,bull,222.0,0.9995105382408199
2017-12-28,bull,263.0,0.640985190565774
2017-12-29,bull,263.0,0.6162561262522336
2017-12-29,bull,223.0,0.9991926528069961
2017-12-29,bull,263.0,0.6162561262522336
2018-01-02,bull,263.0,0.6624612100300782
2018-01-02,bull,223.0,0.9994749835484187
2018-01-02,bull,263.0,0.6624612100300782
2018-01-03,bull,263.0,0.7013889540650196
2018-01-03,bull,223.0,0.999645372157082
2018-01-03,bull,264.0,0.6781984377517455
2018-01-04,bull,263.0,0.7261629269230275
2018-01-04,bull,223.0,0.9997287319501182
2018-01-04,bull,264.0,0.7038536079170886
2018-01-05,bull,263.0,0.763094218807752
2018-01-05,bull,223.0,0.9998241266970913
2018-01-05,bull,265.0,0.7207512206520819
2018-01-08,bull,263.0,0.772750643644744
2018-01-08,bull,223.0,0.999844231349344
2018-01-08,bull,265.0,0.7312901161395853
2018-01-09,bull,263.0,0.7843869619543126
2018-01-09,bull,223.0,0.9998661334241669
2018-01-09,bull,266.0,0.722619611501642
2018-01-10,bull,263.0,0.7765450319800061
2018-01-10,bull,223.0,0.9998516436746885
2018-01-10,bull,267.0,0.6911561376167135
2018-01-11,bull,263.0,0.8123231362975082
2018-01-11,bull,223.0,0.9999094670550267
2018-01-11,bull,267.0,0.7340286005582779
2018-01-12,bull,263.0,0.8411111568763754
2018-01-12,bull,223.0,0.9999425152089978
2018-01-12,bull,268.0,0.7494750971421037
2018-01-16,bull,263.0,0.8263212191686493
2018-01-16,bull,223.0,0.9999268607273132
2018-01-16,bull,268.0,0.7302373093822582
2018-01-17,bull,263.0,0.8652117739419036
2018-01-17,bull,223.0,0.9999627777513895
2018-01-17,bull,269.0,0.762180370313404
2018-01-18,bull,263.0,0.8587905900277275
2018-01-18,bull,223.0,0.9999579626797439
2018-01-18,bull,269.0,0.7530745502511048
2018-01-19,bull,263.0,0.8756525252958464
2018-01-19,bull,223.0,0.999969781954605
2018-01-19,bull,270.0,0.7575837227277413
2018-01-22,bull,263.0,0.9021306177596531
2018-01-22,bull,223.0,0.9999834750378911
2018-01-22,bull,271.0,0.7807658537016853
2018-01-23,bull,263.0,0.9083250677193553
2018-01-23,bull,223.0,0.9999859342706039
2018-01-23,bull,272.0,0.772682528467594
2018-01-24,bull,264.0,0.8958133452544506
2018-01-24,bull,223.0,0.9999855114768186
2018-01-24,bull,272.0,0.7706479802679529
2018-01-25,bull,264.0,0.897134018887666
2018-01-25,bull,223.0,0.999985972027373
2018-01-25,bull,273.0,0.7532519355969018
2018-01-26,bull,265.0,0.9191364898287557
2018-01-26,bull,223.0,0.9999942822115659
2018-01-26,bull,274.0,0.7941231863059939
2018-01-29,bull,266.0,0.8885463786859845
2018-01-29,bull,223.0,0.999990351111999
2018-01-29,bull,274.0,0.7597803274846078
2018-01-30,bull,268.0,0.818724927415575
2018-01-30,bull,223.0,0.9999788267428529
2018-01-30,bull,274.0,0.7009105056990086
2018-01-31,bull,269.0,0.803616769344843
2018-01-31,bull,223.0,0.9999795991511462
2018-01-31,bull,275.0,0.6817241667766867
2018-02-01,bull,271.0,0.7601040858138908
2018-02-01,bull,223.0,0.9999777919703178
2018-02-01,bull,275.0,0.6746725367050634
2018-02-02,bull,272.0,0.6031892106392475
2018-02-02,bull,223.0,0.9998930417766245
2018-02-02,bull,274.0,0.5535833634777988
2018-02-05,bull,269.0,0.3873377578506114
2018-02-05,bull,223.0,0.9984718442555894
2018-02-05,bull,272.0,0.31619669041709064
2018-02-06,bull,268.0,0.5462444829747948
2018-02-06,bull,223.0,0.9995164920747251
2018-02-06,bull,270.0,0.49497383836944514
2018-02-07,bull,267.0,0.5345494411519188
2018-02-07,bull,223.0,0.9993264084429984
2018-02-07,bull,269.0,0.48303133119752145
2018-02-08,bull,263.0,0.3767554698744416
2018-02-08,bull,223.0,0.9945135910592622
2018-02-08,bull,266.0,0.3048620623762098
2018-02-09,bull,260.0,0.5568312692074465
2018-02-09,bull,224.0,0.9967782206741113
2018-02-09,bull,264.0,0.45164741221214255
2018-02-12,bull,259.0,0.6780237054617392
2018-02-12,bull,224.0,0.9985436572721409
2018-02-12,bull,263.0,0.5779789888989899
2018-02-13,bull,258.0,0.7164111059388172
2018-02-13,bull,224.0,0.9987354380066406
2018-02-13,bull,262.0,0.6200980191061373
2018-02-14,bull,257.0,0.8083071879785809
2018-02-14,bull,224.0,0.9994270866955373
2018-02-14,bull,262.0,0.7046895002172979
2018-02-15,bull,257.0,0.8624270940629817
2018-02-15,bull,224.0,0.999741361813186
2018-02-15,bull,262.0,0.7756397959373946
2018-02-16,bull,257.0,0.8635398684885705
2018-02-16,bull,224.0,0.9997462064622695
2018-02-16,bull,262.0,0.7771560107198144
2018-02-20,bull,256.0,0.854310415975265
2018-02-20,bull,224.0,0.999621329309788
2018-02-20,bull,262.0,0.7433911649133125
2018-02-21,bull,256.0,0.8336599738618367
2018-02-21,bull,224.0,0.9994838295875342
2018-02-21,bull,261.0,0.7368616194359562
2018-02-22,bull,256.0,0.8391972338261227
2018-02-22,bull,225.0,0.9993741813844136
2018-02-22,bull,261.0,0.7441310457358785
2018-02-23,bull,257.0,0.8844515073176596
2018-02-23,bull,225.0,0.9997680195542495
2018-02-23,bull,261.0,0.8238233462451344
2018-02-26,bull,257.0,0.9188697453590586
2018-02-26,bull,225.0,0.9998925038210202
