Date,SPY,QQQ,SPYD,AGNC,JEPI,O,MSFT,NVDA,TSLA,TQQQ,XXXX,SOXL,NVDL,TSLL,SPXS,UVXY
2014-11-19,173.13162231445312,95.59951782226562,,7.465913772583008,,29.00244903564453,41.563838958740234,4.803770065307617,16.516000747680664,3.937438488006592,,1.7775263786315918,,,988.9083251953125,28062500.0
2014-11-20,173.43536376953125,96.02558898925781,,7.488518714904785,,29.015087127685547,41.97757339477539,4.882992267608643,16.58066749572754,3.9897055625915527,,1.82704758644104,,,983.8179931640625,27600000.0
2014-11-21,174.36337280273438,96.21086883544922,,7.482058525085449,,29.040353775024414,41.356964111328125,4.9094014167785645,16.185333251953125,4.018471717834473,,1.8819516897201538,,,968.5469970703125,26425000.0
2014-11-24,174.85267639160156,96.96114349365234,,7.520809173583984,,29.261505126953125,41.020809173583984,4.940609455108643,16.447999954223633,4.109228610992432,,1.940084457397461,,,959.2919921875,25212500.0
2014-11-25,174.72610473632812,97.10933685302734,,7.491465091705322,,29.312061309814453,40.917362213134766,4.938210964202881,16.53933334350586,4.122599124908447,,1.939315915107727,,,960.6802368164062,25025000.0
2014-11-26,175.17324829101562,97.73919677734375,,7.514288902282715,,29.453510284423828,41.158714294433594,5.0222320556640625,16.562667846679688,4.206875801086426,,2.0643484592437744,,,953.73876953125,24062500.0
2014-11-28,174.80201721191406,98.19308471679688,,7.5240678787231445,,29.472545623779297,41.21044158935547,5.034235954284668,16.301332473754883,4.26967716217041,,2.076190948486328,,,959.7548217773438,25362500.0
2014-12-01,173.58717346191406,97.08154296875,,7.471913814544678,,29.472545623779297,41.90861892700195,4.940609455108643,15.442667007446289,4.112066268920898,,2.0037546157836914,,,980.1160278320312,27525000.0
2014-12-02,174.7092742919922,97.4705810546875,,7.543628692626953,,29.504276275634766,41.77070999145508,4.947810649871826,15.428667068481445,4.156229496002197,,2.0418946743011475,,,960.6802368164062,24450000.0
2014-12-03,175.38414001464844,97.6465835571289,,7.546884059906006,,29.358360290527344,41.44315719604492,5.075047969818115,15.286666870117188,4.193911075592041,,2.1687726974487305,,,950.0369262695312,23550000.0
2014-12-04,175.19012451171875,97.60028839111328,,7.543628692626953,,29.28223991394043,42.09825897216797,5.0294342041015625,15.218667030334473,4.181350231170654,,2.178154468536377,,,952.3507080078125,23637500.0
2014-12-05,175.47694396972656,97.6095199584961,,7.387147903442383,,28.86990737915039,41.73623275756836,5.058242321014404,14.913999557495117,4.184186935424805,,2.2450544834136963,,,947.26025390625,22837500.0
2014-12-08,174.3042755126953,96.914794921875,,7.2665300369262695,,28.844539642333984,41.11561584472656,4.9934234619140625,14.290666580200195,4.093833923339844,,2.1483190059661865,,,966.6959838867188,24487500.0
2014-12-09,174.1862030029297,97.22048950195312,,7.364325523376465,,28.895278930664062,41.020809173583984,4.976618766784668,14.459333419799805,4.133539199829102,,2.1424741744995117,,,968.5469970703125,25025000.0
2014-12-10,171.39373779296875,95.69213104248047,,7.273046016693115,,29.009445190429688,40.42605209350586,4.866187572479248,13.989333152770996,3.9333863258361816,,2.0225167274475098,,,1015.748291015625,30450000.0
2014-12-11,172.2626953125,96.14602661132812,,7.328465938568115,,29.49793243408203,40.658782958984375,4.863786220550537,13.925333023071289,3.994971513748169,,2.051276445388794,,,1000.0144653320312,33975000.0
